DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,LATITUDE,Latitude,Longitude,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 5, G/F, KWONG YUEN SHOPPING CENTRE, 68 SIU LEK YUEN ROAD, SHA TIN, NEW TERRITORIES",新界沙田小瀝源路68號廣源商場地下5號鋪,Sha Tin,沙田區,2997805569,2997805569,97,97,FF,FF,EMPERY BAKERY,馥軒麵包西餅,,,20/4/2025,20/4/2025,22.3806211,114.2153195,5/3/2024,826823.8204144124,840227.2479047854,840227.2478999998,826823.8203999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 217, LEVEL 2, 138 SHATIN RURAL COMMITTEE ROAD, SHA TIN, NEW TERRITORIES",新界沙田 沙田鄉事會路138號   2樓217鋪,Sha Tin,沙田區,2997805480,2997805480,97,97,FF,FF,Starbucks Coffee,Starbucks Coffee,,,1/3/2026,1/3/2026,22.3854883,114.187594,27/1/2025,827362.3252478007,837371.9155261107,837371.9155000001,827362.3252000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT U, 15/F, BLOCK 1, KIN HO INDUSTRIAL BUILDING, 14-24 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街14-24號金豪工業大廈1座15樓U室,Sha Tin,沙田區,2997805639,2997805639,97,97,FF,FF,LAP CHAU FOODS (INTERNATIONAL) COMPANY LIMITED,立洲食品(國際)有限公司,,,16/6/2025,16/6/2025,22.397846,114.1954049,4/6/2024,828730.8418362942,838176.1193578554,838176.1194000002,828730.8418000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Factory Canteen Licence,工廠食堂,"UNIT G, G/F, UNIVERSAL INDUSTRIAL CENTRE, 19-25 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街19-25號宇宙工業中心地下G室,Sha Tin,沙田區,2597800232,2597800232,97,97,FE,FE,景城冰室,景城冰室,,,3/9/2025,3/9/2025,22.3970821,114.192842,25/9/2024,828646.2205,837912.2221674419,837912.2221999997,828646.2204999998
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP STALL NO. 6A, G/F, YU CHUI SHOPPING CENTRE, YU CHUI COURT, NGAU PEI SHA STREET, SHA TIN, NEW TERRITORIES",新界沙田牛皮沙街愉翠苑愉翠好運市場地下6A鋪,Sha Tin,沙田區,2997805310,2997805310,97,97,FF,FF,---,厚興瑜記,,,3/1/2026,3/1/2026,22.3816191,114.204197,20/12/2024,826934.0838413319,839081.7838288592,839081.7838000003,826934.0837999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT 12, 15/F, BLOCK B, WAH SANG INDUSTRIAL BUILDING, 14-18 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街14-18號華生工業大廈B座15樓12室,Sha Tin,沙田區,2997805499,2997805499,97,97,FF,FF,友榮麵廠,友榮麵廠,,,7/3/2026,7/3/2026,22.3984173,114.1898081,6/1/2025,828794.0447249823,837599.8018363541,837599.8017999995,828794.0447000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP UNIT 10, G/F, SHING CHUEN INDUSTRIAL BUILDING, 25-27 SHING WAN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍成運路25-27號成全工業大廈地下10號鋪,Sha Tin,沙田區,2997804779,2997804779,97,97,FF,FF,iBakery Production and Training Centre,愛烘焙生產及培訓中心,#D,#D,25/2/2026,25/2/2026,22.3756324,114.180999,28/1/2025,826270.8934050783,836692.7873152185,836692.7873,826270.8934000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP FOT 1B, MTR FO TAN STATION, SHA TIN, NEW TERRITORIES",新界沙田火炭港鐵站FOT 1B鋪,Sha Tin,沙田區,2997805116,2997805116,97,97,FF,FF,TONG KEE BAO DIM,唐記包點,,,3/9/2025,3/9/2025,22.39495764,114.1979514,3/9/2024,828411.0312476918,838438.3822226449,838438.3821999999,828411.0311999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 18, SHOP 345-346 & 354-363, LEVEL 3, MA ON SHAN PLAZA, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山馬鞍山廣場第三層第345-346及 354-363號鋪第18號檔,Sha Tin,沙田區,2997804797,2997804797,97,97,FF,FF,TASTE,TASTE,,,5/3/2026,5/3/2026,22.425072,114.2311411,20/2/2025,831746.6310722753,841854.8479044766,841854.8479000004,831746.6311000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT 12, 16/F, BLOCK A, NEW TRADE PLAZA, 6 ON PING STREET, SHA TIN, NEW TERRITORIES",新界沙田安平街6號新貿中心A座16樓12室,Sha Tin,沙田區,2997805417,2997805417,97,97,FF,FF,Nicole's Kitchen,Nicole's Kitchen,,,20/1/2026,20/1/2026,22.3906398,114.2073782,6/1/2025,827933.0595103032,839409.1926409766,839409.1925999997,827933.0594999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP I2, G/F, CENTURY CENTRE, 33-35 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街33-35號世紀中心地下I2鋪,Sha Tin,沙田區,2997805675,2997805675,97,97,FF,FF,Wai Jiang Ye Noodles,韋醬爺車仔麵,,,14/8/2025,14/8/2025,22.3972037,114.1952571,8/8/2024,828659.7144,838160.9089,838160.9089000002,828659.7144000009
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP X, 18/F, INTERNATIONAL INDUSTRIAL CENTRE, 2-8 KWEI TEI STREET, SHA TIN, NEW TERRITORIES",新界沙田桂地街2-8號國際工業中心18字樓X工作室,Sha Tin,沙田區,2997805329,2997805329,97,97,FF,FF,Wine Lok & Fine Food Limited,吉祥酒莊食品有限公司,,,7/1/2026,7/1/2026,22.400549,114.1921453,31/12/2024,829030.1228103227,837840.4422944234,837840.4423000002,829030.1228
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 18-B1, G/F, CHEVALIER GARDEN COMMERCIAL COMPLEX, 2 HANG SHUN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恆信街2號富安花園商場地下18-B1號鋪,Sha Tin,沙田區,2997804858,2997804858,97,97,FF,FF,Tung's Noodle Snack,同心撈起小食,,,23/4/2025,23/4/2025,22.404843,114.224048,14/5/2024,829506.3055672372,841125.3052708687,841125.3053000001,829506.3056000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"LEVEL 2 (PORTION A), HYATT REGENCY HONG KONG, SHA TIN, 18 CHAK CHEUNG STREET, SHA TIN, NEW TERRITORIES",新界沙田澤祥街18號香港凱悅酒店-沙田第二層(A部份),Sha Tin,沙田區,2997805055,2997805055,97,97,FF,FF,"Hyatt Regency Hong Kong, Sha Tin","Hyatt Regency Hong Kong, Sha Tin",#G#H,#G#H,10/8/2025,10/8/2025,22.4117423,114.2112544,11/7/2024,830269.9481086272,839807.8171948126,839807.8172000004,830269.9481000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 7 & 16, SHOP 345-346 & 354-363, LEVEL 3, MA ON SHAN PLAZA, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山馬鞍山廣場第三層第345-346及 354-363號鋪第7及16號檔,Sha Tin,沙田區,2997804803,2997804803,97,97,FF,FF,TASTE,TASTE,,,9/3/2026,9/3/2026,22.425072,114.2311411,20/2/2025,831746.6310722753,841854.8479044766,841854.8479000004,831746.6311000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 18B-18, G/F, CHEVALIER GARDEN, 2 HANG SHUN STREET, SHA TIN, NEW TERRITORIES",新界沙田恆信街2號富安花園地下18B-18號鋪,Sha Tin,沙田區,2997804672,2997804672,97,97,FF,FF,Yummy Cat,為食貓,,,28/12/2025,28/12/2025,22.4046628,114.222448,27/12/2024,829486.3000962122,840960.5648050162,840960.5647999998,829486.3001000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 76, G/F , LUNG HANG ESTATE MARKET , SHA TIN, NEW TERRITORIES",新界沙田   隆亨邨街市 地下76號鋪,Sha Tin,沙田區,2997805879,2997805879,97,97,FF,FF,美味屋,美味屋,,,15/12/2025,15/12/2025,22.3686363,114.179836,2/12/2024,825496.1746251477,836573.0276539342,836573.0277000004,825496.1745999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 4, SHOPS NO. 6, 7, 8A & 8B, SECOND FLOOR (LEVEL 3), CHANWAY SHOPPING CENTRE, 11-17 SHA TIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街11-17號偉華中心 2樓(第三層)6、7、8A及8B號鋪4號檔,Sha Tin,沙田區,2997804946,2997804946,97,97,FF,FF,FUSION,FUSION,#G#H,#G#H,1/6/2025,1/6/2025,22.3808725,114.1870741,16/5/2024,826851.1883555534,837318.4105911433,837318.4106000001,826851.1884000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT 12-15, 8/F, BLOCK B, WAH SANG INDUSTRIAL BUILDING, 14-18 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街14-18號 華生工業大廈B座8樓12-15室,Sha Tin,沙田區,2997804900,2997804900,97,97,FF,FF,,,,,20/5/2025,20/5/2025,22.3984173,114.1898081,21/5/2024,828794.0447249823,837599.8018363541,837599.8017999995,828794.0447000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 5, SHOP 345-346 & 354-363, LEVEL 3, MA ON SHAN PLAZA, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山馬鞍山廣場第三層第345-346及 354-363號鋪第5號檔,Sha Tin,沙田區,2997804812,2997804812,97,97,FF,FF,TASTE,TASTE,#G#H,#G#H,9/3/2026,9/3/2026,22.425072,114.2311411,20/2/2025,831746.6310722753,841854.8479044766,841854.8479000004,831746.6311000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 203, LEVEL 2, MA ON SHAN PLAZA, 608 SAI SHA ROAD, SHA TIN, NEW TERRITORIES",新界沙田西沙路608號馬鞍山廣場2樓203號鋪,Sha Tin,沙田區,2997804681,2997804681,97,97,FF,FF,Arome Bakery,東海堂,,,28/12/2025,28/12/2025,22.425072,114.2311411,15/11/2024,831746.6310722753,841854.8479044766,841854.8479000004,831746.6311000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B OF SHOP NO. G2, G/F, MEI LAM SHOPPING CENTRE, MEI LAM ESTATE, 30 MEI TIN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田 大圍美田路30號美林邨美林商場地下G2號鋪位B部份,Sha Tin,沙田區,2997804690,2997804690,97,97,FF,FF,7-ELEVEN FOOD STORE,七.十一便利店,#H,#H,5/1/2026,5/1/2026,22.378444,114.176878,26/11/2024,826582.2313,836268.3734325569,836268.3733999999,826582.2313000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 77, G/F , LUNG HANG ESTATE MARKET , SHA TIN, NEW TERRITORIES",新界沙田   隆亨邨街市 地下77號鋪,Sha Tin,沙田區,2997805958,2997805958,97,97,FF,FF,包點料理,包點料理,,,23/1/2026,23/1/2026,22.3686363,114.179836,21/11/2024,825496.1746251477,836573.0276539342,836573.0277000004,825496.1745999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM J, 2/F, ON HO INDUSTRIAL BUILDING, 17-19 SHING WAN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍成運路17-19號安豪工業大廈2樓J室,Sha Tin,沙田區,2997804849,2997804849,97,97,FF,FF,香港心思食品,香港心思食品,,,23/4/2025,23/4/2025,22.3762358,114.1807668,15/4/2024,826337.7105330141,836668.8717418481,836668.8717,826337.7105
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 6, SHOP 345-346 & 354-363, LEVEL 3, MA ON SHAN PLAZA, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山馬鞍山廣場第三層第345-346及 354-363號鋪第6號檔,Sha Tin,沙田區,2997804876,2997804876,97,97,FF,FF,TASTE,TASTE,,,28/4/2025,28/4/2025,22.425072,114.2311411,22/3/2024,831746.6310722753,841854.8479044766,841854.8479000004,831746.6311000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP C, G/F, ON HONG BUILDING, 13 CHIK FAI STREET, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍積輝街13號安康樓地下C鋪,Sha Tin,沙田區,2997805000,2997805000,97,97,FF,FF,包點料理,包點料理,,,5/7/2025,5/7/2025,22.3748789,114.1773532,29/4/2024,826187.4484062408,836317.3137368186,836317.3136999998,826187.4484000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MTR STATION SHOP UNI 6, UNIVERSITY STATION, SHA TIN, NEW TERRITORIES",新界沙田大學港鐵站UNI6鋪,Sha Tin,沙田區,2997804894,2997804894,97,97,FF,FF,tong kee bao dim,唐記包點,,,11/5/2025,11/5/2025,22.41362044,114.2102988,23/4/2024,830477.9031262876,839709.3856150672,839709.3855999997,830477.9031000007
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP R, 1/F, VALIANT INDUSTRIAL CENTRE, 2-12 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES",新界沙田坳背灣街2-12號威力工業中心一樓R號鋪,Sha Tin,沙田區,2997804566,2997804566,97,97,FF,FF,TWELVE CUPCAKES HONG KONG LIMITED,TWELVE CUPCAKES HONG KONG LIMITED,,,26/10/2025,26/10/2025,22.3973884,114.1961394,24/10/2024,828680.1786821752,838251.7585846948,838251.7586000003,828680.1787
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 1 (PORTION A & B), G/F, DOUBLE COVE PLACE, 8 WU KAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山 烏溪沙路8號  迎海薈 地下 1 號鋪(A及B部份),Sha Tin,沙田區,2997804593,2997804593,97,97,FF,FF,Market Place by Jasons,Market Place by Jasons,#G#H,#G#H,30/10/2025,30/10/2025,22.4300282,114.2432523,2/9/2024,832295.9629635327,843101.4736004845,843101.4736000001,832295.9629999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 301-303 & 305-307, 3/F, NEW COMMERCE CENTRE, 19 ON SUM STREET, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",新界沙田小瀝源安心街19號匯貿中心3樓301-303及 305-307室,Sha Tin,沙田區,2997804618,2997804618,97,97,FF,FF,A-1 Bakery,A-1 Bakery,,,6/11/2025,6/11/2025,22.3891,114.2071925,17/10/2024,827762.5448834371,839390.1042220207,839390.1042,827762.5449000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 75A, G/F , LUNG HANG ESTATE MARKET , SHA TIN, NEW TERRITORIES",新界沙田   隆亨邨街市 地下75A號鋪,Sha Tin,沙田區,2997805888,2997805888,97,97,FF,FF,厚興瑜記,厚興瑜記,,,15/12/2025,15/12/2025,22.3686363,114.179836,20/12/2024,825496.1746251477,836573.0276539342,836573.0277000004,825496.1745999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 1-3, G/F, JAT MIN CHUEN, 5 JAT MIN CHUEN STREET, SHA TIN, NEW TERRITORIES",新界沙田乙明邨街5號乙明邨地下1-3號鋪,Sha Tin,沙田區,2997805073,2997805073,97,97,FF,FF,---,家囍餅店,,,31/8/2025,31/8/2025,22.3766052,114.1912218,26/8/2024,826378.6817492819,837745.6033553543,837745.6034000004,826378.6817000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP 5-6, 4/F, WAH WAI CENTRE, 38-40 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES",新界沙田坳背灣街38-40號華衛工貿中心4樓5-6號工場,Sha Tin,沙田區,2997804919,2997804919,97,97,FF,FF,HAAGEN DAZS,HAAGEN DAZS,,,25/5/2025,25/5/2025,22.400112,114.1927027,10/4/2024,828981.7372227556,837897.8427226477,837897.8426999999,828981.7371999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION A, ROOM 804, 8/F, BLOCK A, GOLDFIELD INDUSTRIAL CENTRE, 1 SUI WO ROAD, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭穗禾路1號豐利工業中心A座8樓804室 A部份,Sha Tin,沙田區,2997804928,2997804928,97,97,FF,FF,ENTERPRISE TECHNOLOGY PRODUCTS LIMITED,企業科技產品有限公司,,,26/5/2025,26/5/2025,22.3973545,114.1920175,3/4/2024,828676.3760673616,837827.3184836085,837827.3185,828676.3761
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOPSTALL NO. S77, G/F, SUNSHINE CITY MARKET CENTRE, PHASE 4 SUNSHINE CITY, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山新港城第4期新港城街市地下S77檔,Sha Tin,沙田區,2997805602,2997805602,97,97,FF,FF,麵飽皇子,麵飽皇子,,,30/5/2025,30/5/2025,22.4240947,114.2305381,6/5/2024,831638.3863137271,841792.8067395558,841792.8066999996,831638.3862999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 158, LEVEL 1, COMMERCIAL UNITS OF NEW TOWN PLAZA, PHASE 1, S.T.T.L. NO. 143, SHA TIN, NEW TERRITORIES",新界沙田S.T.T.L. NO. 143新城市廣場一期1層 158號鋪,Sha Tin,沙田區,2997805781,2997805781,97,97,FF,FF,YIFANG TAIWAN FRUIT TEA,一芳台灣水果茶,,,1/11/2025,1/11/2025,22.3817578,114.1886372,9/9/2024,826949.2343074095,837479.3775106957,837479.3775000004,826949.2343000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT 9, 18/F, BLOCK B, WAH LUEN INDUSTRIAL CENTRE, 15-21 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街15-21號華聯工業中心B座18樓9室,Sha Tin,沙田區,2997805763,2997805763,97,97,FF,FF,CHUN FUNG FOOD COMPANY LIMITED,振豐食品有限公司,,,10/10/2025,10/10/2025,22.3979187,114.1895523,30/9/2024,828738.8296269311,837573.4664505966,837573.4665000001,828738.8296000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 713, 7/F, BLOCK B, VERISTRONG INDUSTRIAL CENTRE, 34 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街34號 豐盛工業中心B座7樓713室,Sha Tin,沙田區,2997805790,2997805790,97,97,FF,FF,ONE’S FOOD GROUP LIMITED,利一食品集團有限公司,,,7/11/2025,7/11/2025,22.3995977,114.193191,7/11/2024,828924.7912,837948.1291888133,837948.1292000003,828924.7912000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM D, 12/F, VALIANT INDUSTRIAL CENTRE, 2-12 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES",新界沙田拗背灣街2-12號威力工業中心12樓D室,Sha Tin,沙田區,2997805815,2997805815,97,97,FF,FF,NATURAL CHIFFON,天然雪芳,,,29/11/2025,29/11/2025,22.3973884,114.1961394,20/11/2024,828680.1786821752,838251.7585846948,838251.7586000003,828680.1787
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT B3, LG/F, VALIANT INDUSTRIAL CENTRE, 2-12 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街2-12號威力工業中心低層地下B3室,Sha Tin,沙田區,2997805842,2997805842,97,97,FF,FF,Delicious Heaven,薈萃甜物,,,5/12/2025,5/12/2025,22.3973884,114.1961394,29/11/2024,828680.1786821752,838251.7585846948,838251.7586000003,828680.1787
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 13, 3/F, BLOCK C, WAH LOK INDUSTRIAL CENTRE, 31-35 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街31-35號華樂工業中心C座3樓13室,Sha Tin,沙田區,2997804788,2997804788,97,97,FF,FF,freshgrain.hk,禾鮮食品,#G,#G,4/3/2025,4/3/2025,22.3980216,114.191588,24/6/2024,828750.2434837585,837783.0847312678,837783.0846999995,828750.2434999999
